"Broad_Category","Archive_Date","District","sum"
"Elementary","2025-10-31","Fremont County School District 38",1
"Elementary","2025-10-31","Laramie County School District 1",2
"Elementary","2025-10-31","Sweetwater County School District 1",1
"Elementary","2025-10-31","Sweetwater County School District 2",1
"Elementary","2025-10-31","Teton County School District 1",1
"Elementary","2025-11-07","Campbell County School District 1",2
"Elementary","2025-11-07","Fremont County School District 38",1
"Elementary","2025-11-07","Laramie County School District 1",2
"Elementary","2025-11-07","Sweetwater County School District 1",7
"Elementary","2025-11-07","Sweetwater County School District 2",1
"Elementary","2025-11-14","Campbell County School District 1",1
"Elementary","2025-11-14","Fremont County School District 38",1
"Elementary","2025-11-14","Laramie County School District 1",2
"Elementary","2025-11-14","Sweetwater County School District 1",7
"Elementary","2025-11-21","Laramie County School District 1",2
"Elementary","2025-11-21","Natrona School District 1",2
"Elementary","2025-11-21","Sweetwater County School District 1",7
"Elementary","2025-11-28","Laramie County School District 1",2
"Elementary","2025-11-28","Sweetwater County School District 1",7
"Elementary","2025-12-05","Laramie County School District 1",3
"Elementary","2025-12-05","Sweetwater County School District 1",7
"Elementary","2025-12-12","Laramie County School District 1",5
"Elementary","2025-12-12","Sweetwater County School District 1",7
"Elementary","2025-12-12","Washakie County School District 1",1
"Elementary","2025-12-19","Campbell County School District 1",1
"Elementary","2025-12-19","Laramie County School District 1",3
"Elementary","2025-12-19","Sweetwater County School District 1",7
"Elementary","2025-12-19","Washakie County School District 1",1
"Elementary","2025-12-26","Campbell County School District 1",1
"Elementary","2025-12-26","Laramie County School District 1",3
"Elementary","2025-12-26","Sweetwater County School District 1",7
"Elementary","2025-12-26","Washakie County School District 1",1
"Elementary","2026-01-02","Campbell County School District 1",1
"Elementary","2026-01-02","Laramie County School District 1",3
"Elementary","2026-01-02","Sweetwater County School District 1",7
"Elementary","2026-01-02","Washakie County School District 1",1
"Elementary","2026-01-09","Campbell County School District 1",1
"Elementary","2026-01-09","Carbon County School District 1",1
"Elementary","2026-01-09","Laramie County School District 1",2
"Elementary","2026-01-09","Sweetwater County School District 1",7
"Elementary","2026-01-09","Washakie County School District 1",1
"Elementary","2026-01-16","Campbell County School District 1",1
"Elementary","2026-01-16","Carbon County School District 1",1
"Elementary","2026-01-16","Fremont County School District 25",1
"Elementary","2026-01-16","Hot Springs County School District 1",1
"Elementary","2026-01-16","Laramie County School District 1",2
"Elementary","2026-01-16","Sweetwater County School District 1",7
"Elementary","2026-01-16","Washakie County School District 1",1
"Elementary","2026-01-23","Campbell County School District 1",1
"Elementary","2026-01-23","Carbon County School District 1",1
"Elementary","2026-01-23","Fremont County School District 25",2
"Elementary","2026-01-23","Hot Springs County School District 1",1
"Elementary","2026-01-23","Laramie County School District 1",2
"Elementary","2026-01-23","Sweetwater County School District 1",7
"Elementary","2026-01-23","Washakie County School District 1",1
"Elementary","2026-01-30","Carbon County School District 1",1
"Elementary","2026-01-30","Fremont County School District 25",1
"Elementary","2026-01-30","Goshen County School District 1",1
"Elementary","2026-01-30","Hot Springs County School District 1",2
"Elementary","2026-01-30","Laramie County School District 1",2
"Elementary","2026-01-30","Sweetwater County School District 1",7
"Elementary","2026-01-30","Washakie County School District 1",1
"Elementary","2026-02-06","Carbon County School District 1",1
"Elementary","2026-02-06","Carbon County School District 2",1
"Elementary","2026-02-06","Crook County School District 1",1
"Elementary","2026-02-06","Fremont County School District 25",1
"Elementary","2026-02-06","Hot Springs County School District 1",1
"Elementary","2026-02-06","Laramie County School District 1",3
"Elementary","2026-02-06","Laramie County School District 2",1
"Elementary","2026-02-06","Natrona School District 1",1
"Elementary","2026-02-06","Park County School District 1",2
"Elementary","2026-02-06","Park County School District 6",1
"Elementary","2026-02-06","Sweetwater County School District 1",7
"Elementary","2026-02-06","Washakie County School District 1",1
"Elementary","2026-02-13","Carbon County School District 1",1
"Elementary","2026-02-13","Carbon County School District 2",1
"Elementary","2026-02-13","Converse County School District 1",1
"Elementary","2026-02-13","Converse County School District 2",1
"Elementary","2026-02-13","Crook County School District 1",1
"Elementary","2026-02-13","Fremont County School District 25",1
"Elementary","2026-02-13","Hot Springs County School District 1",1
"Elementary","2026-02-13","Laramie County School District 1",3
"Elementary","2026-02-13","Laramie County School District 2",2
"Elementary","2026-02-13","Natrona School District 1",1
"Elementary","2026-02-13","Niobrara County School District 1",1
"Elementary","2026-02-13","Park County School District 1",2
"Elementary","2026-02-13","Park County School District 6",1
"Elementary","2026-02-13","Sweetwater County School District 1",6
"Elementary","2026-02-13","Washakie County School District 1",1
"Elementary","2026-02-20","Campbell County School District 1",3
"Elementary","2026-02-20","Carbon County School District 1",1
"Elementary","2026-02-20","Carbon County School District 2",1
"Elementary","2026-02-20","Converse County School District 1",1
"Elementary","2026-02-20","Converse County School District 2",1
"Elementary","2026-02-20","Crook County School District 1",2
"Elementary","2026-02-20","Fremont County School District 25",1
"Elementary","2026-02-20","Hot Springs County School District 1",1
"Elementary","2026-02-20","Laramie County School District 1",3
"Elementary","2026-02-20","Laramie County School District 2",2
"Elementary","2026-02-20","Natrona School District 1",1
"Elementary","2026-02-20","Niobrara County School District 1",1
"Elementary","2026-02-20","Park County School District 1",2
"Elementary","2026-02-20","Park County School District 6",3
"Elementary","2026-02-20","Sheridan County School District 2",4
"Elementary","2026-02-20","Sweetwater County School District 1",7
"Elementary","2026-02-20","Washakie County School District 1",1
"Elementary","2026-02-27","Campbell County School District 1",4
"Elementary","2026-02-27","Carbon County School District 1",1
"Elementary","2026-02-27","Carbon County School District 2",1
"Elementary","2026-02-27","Converse County School District 1",1
"Elementary","2026-02-27","Converse County School District 2",3
"Elementary","2026-02-27","Crook County School District 1",2
"Elementary","2026-02-27","Fremont County School District 25",1
"Elementary","2026-02-27","Laramie County School District 1",3
"Elementary","2026-02-27","Laramie County School District 2",2
"Elementary","2026-02-27","Natrona School District 1",1
"Elementary","2026-02-27","Niobrara County School District 1",1
"Elementary","2026-02-27","Park County School District 1",2
"Elementary","2026-02-27","Park County School District 6",3
"Elementary","2026-02-27","Sheridan County School District 2",7
"Elementary","2026-02-27","Sweetwater County School District 1",7
"Elementary","2026-02-27","Sweetwater County School District 2",1
"Elementary","2026-02-27","Washakie County School District 1",1
"Elementary","2026-03-06","Albany County School District 1",1
"Elementary","2026-03-06","Campbell County School District 1",2
"Elementary","2026-03-06","Carbon County School District 2",1
"Elementary","2026-03-06","Converse County School District 1",1
"Elementary","2026-03-06","Converse County School District 2",3
"Elementary","2026-03-06","Crook County School District 1",2
"Elementary","2026-03-06","Fremont County School District 25",1
"Elementary","2026-03-06","Laramie County School District 1",2
"Elementary","2026-03-06","Laramie County School District 2",2
"Elementary","2026-03-06","Natrona School District 1",1
"Elementary","2026-03-06","Niobrara County School District 1",1
"Elementary","2026-03-06","Park County School District 1",1
"Elementary","2026-03-06","Park County School District 6",3
"Elementary","2026-03-06","Sheridan County School District 2",7
"Elementary","2026-03-06","Sweetwater County School District 1",8
"Elementary","2026-03-06","Sweetwater County School District 2",1
"Elementary","2026-03-06","Teton County School District 1",5
"Elementary","2026-03-06","Washakie County School District 1",1
"Elementary","2026-03-13","Albany County School District 1",2
"Elementary","2026-03-13","Campbell County School District 1",3
"Elementary","2026-03-13","Converse County School District 2",3
"Elementary","2026-03-13","Fremont County School District 25",2
"Elementary","2026-03-13","Laramie County School District 1",3
"Elementary","2026-03-13","Laramie County School District 2",2
"Elementary","2026-03-13","Natrona School District 1",1
"Elementary","2026-03-13","Niobrara County School District 1",1
"Elementary","2026-03-13","Park County School District 1",1
"Elementary","2026-03-13","Sheridan County School District 2",3
"Elementary","2026-03-13","Sheridan County School District 3",1
"Elementary","2026-03-13","Sweetwater County School District 1",6
"Elementary","2026-03-13","Sweetwater County School District 2",1
"Elementary","2026-03-13","Teton County School District 1",6
"Elementary","2026-03-13","Uinta County School District 1",1
"Elementary","2026-03-13","Washakie County School District 1",1
"Elementary","2026-03-20","Albany County School District 1",2
"Elementary","2026-03-20","Campbell County School District 1",5
"Elementary","2026-03-20","Converse County School District 2",3
